month_year,facility_id,Prod Vol Non-Concentrate (kL),Prod Vol Concentrate (kg),Prod Vol Non-Concentrate as Final Bev (kL)
Sep 2023,518,4104.5268,,4104.5268
Oct 2023,91047,,,
Jul 2023,5303,14514.1790,,14514.1790
May 2023,8450,1328.4400,,1328.4400
Jan 2023,6416,1591.7600,,1629.0000
Sep 2023,90844,,,
Feb 2023,7608,11532.3857,,11532.3857
Jun 2023,90919,,,
Nov 2023,551,9815.6080,,9815.6080
Aug 2023,1401,39062.5410,,39062.5410
Oct 2023,81863,,,
May 2023,5415,17878.0000,,17878.0000
Aug 2023,82588,,,
Feb 2023,10148,56.0000,,56.0000
Oct 2023,90558,,,
Jul 2023,89998,,,
Feb 2023,90850,,,
Dec 2023,90409,,,
Sep 2023,541,22075.2600,,22075.2600
Jan 2023,90727,,,
Oct 2023,4208,27781.7340,,27781.7340
May 2023,621,2785.4280,,2864.6920
Jun 2023,90489,886.0000,,886.0000
Nov 2023,90486,0.0000,,0.0000
Dec 2023,6415,36817.0000,,37378.0000
Apr 2023,90541,,,
Dec 2023,11117,,,
Feb 2023,90692,,,
Jun 2023,9112,36482.9410,,39746.4750
Feb 2023,90531,,,
Aug 2023,28,4923.6880,,4923.6880
Feb 2023,82723,,,
Aug 2023,90565,,,
Jun 2023,90438,,,
Apr 2023,6619,85889.8700,,85889.8700
Sep 2023,90277,,,
Mar 2023,2408,2934.8860,,2934.8860
Jun 2023,9141,77200.5860,,78638.9400
May 2023,11169,,,
Sep 2023,7006,26607.4640,,26607.4640
Feb 2023,6832,6661.9000,,6661.9000
Oct 2023,1909,21817.0000,,22178.0000
Mar 2023,90522,,,
Mar 2023,90670,,,
Oct 2023,90793,0.0000,,0.0000
May 2023,2414,1995.3281,,1995.3281
Nov 2023,5605,16591.6750,,16591.6750
Jul 2023,80797,,,
Jan 2023,5423,21323.8330,,21955.2680
Jan 2023,4405,42614.3080,,43025.1910
Jul 2023,81883,,,
May 2023,82701,,,
May 2023,81931,,,
Nov 2023,6693,17799.3460,,17949.6140
May 2023,2811,11381.7700,,11381.7700
Dec 2023,90381,,,
Aug 2023,5302,16350.3720,,16418.6511
Sep 2023,82008,,,
Oct 2023,90798,,,
Sep 2023,90638,109.4030,,109.4030
Jun 2023,90149,0.0000,,0.0000
Apr 2023,90853,,,
Jun 2023,90714,,,
Nov 2023,9502,664.4250,,664.4250
Oct 2023,4218,16111.1770,,16111.1770
Dec 2023,518,3919.3457,,3919.3457
Dec 2023,90384,,,
Nov 2023,91081,,,
Jan 2023,90471,,,
Feb 2023,2424,38963.8050,,38963.8050
Nov 2023,82730,,,
Feb 2023,90214,,,
Jan 2023,81373,,,
Jul 2023,90256,,,
Jul 2023,90362,,,
Nov 2023,82899,,,
Jan 2023,90605,,,
Feb 2023,90313,,,
Jun 2023,90354,,,
Dec 2023,81680,,,
Nov 2023,91037,,,
Jan 2023,90343,,,
Jul 2023,90842,,,
Apr 2023,90340,,,
Jan 2023,90042,1858.1630,,1858.1630
Nov 2023,91073,5005.9421,,5005.9421
Mar 2023,89984,,,
Jul 2023,82848,,,
Sep 2023,8018,4601.8780,,4601.8780
Jan 2023,90751,,,
Mar 2023,91036,,,
Nov 2023,7296,0.0000,,0.0000
Sep 2023,90465,,,
Feb 2023,90575,,,
Jul 2023,90589,,,
Sep 2023,82926,,,
Jan 2023,91139,,,
Jun 2023,90608,,,
Sep 2023,8660,19800.0000,,19800.0000
Feb 2023,82707,,,
Oct 2023,90562,,,
Dec 2023,81983,,,
Nov 2023,90828,0.0000,,0.0000
Apr 2023,91018,0.0000,,0.0000
Mar 2023,81379,,,
Jul 2023,90026,0.0000,,0.0000
Aug 2023,90073,,,
Feb 2023,81916,,,
Nov 2023,90531,,,
Jul 2023,11122,,,
Aug 2023,90542,,,
Oct 2023,90941,,,
Dec 2023,90655,,,
Jul 2023,90607,,,
Apr 2023,81836,,,
Nov 2023,89971,,,
Jun 2023,90276,,,
Oct 2023,90635,,,
Nov 2023,90598,,,
May 2023,89962,,,
Nov 2023,82966,,,
Jul 2023,6719,5115.6510,,5115.6510
Sep 2023,81617,,,
Feb 2023,91057,,,
Aug 2023,91019,,,
Mar 2023,82028,,,
Oct 2023,90208,,,
Oct 2023,90542,,,
Mar 2023,81994,,,
Dec 2023,81868,,,
Jul 2023,81882,,,
Apr 2023,90405,,,
Feb 2023,81863,,,
Jul 2023,90201,0.0000,,0.0000
Jul 2023,91193,,,
Apr 2023,90546,,,
Dec 2023,90948,,,
Sep 2023,82728,,,
Mar 2023,11152,,,
Dec 2023,81867,,,
Jul 2023,90564,,,
Nov 2023,81358,,,
Jan 2023,2018,0.0000,,0.0000
Apr 2023,90562,,,
Jul 2023,90244,,,
Apr 2023,7299,0.0000,,0.0000
Jul 2023,90803,,,
May 2023,90632,,,
Feb 2023,89981,,,
Jul 2023,90486,0.0000,,0.0000
Apr 2023,81846,,,
Jul 2023,90364,,,
Aug 2023,82962,,,
Aug 2023,81376,,,
Feb 2023,90888,,,
Sep 2023,91082,,,
Jun 2023,91114,,,
Apr 2023,90664,,,
Mar 2023,91170,,,
Jul 2023,91074,3253.8264,,3253.8264
Feb 2023,90497,,,
Mar 2023,91182,,,
Apr 2023,90860,,,
Jul 2023,90149,0.0000,,0.0000
Feb 2023,90892,,,
Jun 2023,90896,,,
Oct 2023,5412,,,
Mar 2023,91020,,,
Feb 2023,91170,,,
Nov 2023,90787,,,
Sep 2023,8833,59352.6890,,69690.5650
Sep 2023,6001,,1643553.0000,0.0000
Jan 2023,5312,59997.3805,,60328.4055
Dec 2023,549,728.8010,,728.8010
Oct 2023,3121,32444.6290,,33815.4710
Apr 2023,90964,,,
Feb 2023,90494,,,
Feb 2023,81837,,,
Sep 2023,8013,2759.5027,,2759.5027
Dec 2023,90229,,,
Oct 2023,9228,4840.1820,,5666.6138
Jan 2023,11126,,,
Feb 2023,82910,,,
May 2023,81857,,,
Oct 2023,90056,67.6790,,67.6790
Dec 2023,8910,37864.5548,,37864.5548
Jun 2023,90975,,,
Nov 2023,90866,1822.3600,,1822.3600
Feb 2023,9004,35046.5670,,39314.8418
Jan 2023,81909,,,
Apr 2023,90413,,,
May 2023,6627,16816.0000,,17052.0000
Jul 2023,6606,6486.0000,,6486.0000
May 2023,81715,,,
Apr 2023,3808,15930.8980,,15930.8980
Dec 2023,82860,,,
Dec 2023,5801,17615.2790,,19304.2778
Dec 2023,90224,,,
May 2023,90757,,,
Jun 2023,90044,0.0000,,0.0000
Aug 2023,8560,2633.4220,,2633.4220
Dec 2023,7014,26182.5820,,26182.5820
Jun 2023,9133,53007.6968,,54044.9497
Oct 2023,90916,5469.9135,,5469.9135
Jun 2023,81806,,,
Apr 2023,5836,18730.0657,,18730.0657
Apr 2023,90516,,,
Dec 2023,90371,356.2550,,356.2550
Apr 2023,6409,19635.0292,,19635.0292
Jul 2023,10115,,,
Dec 2023,81770,,,
Jan 2023,5804,79185.9783,,82593.3351
Mar 2023,6713,32398.5500,,32398.5500
Jan 2023,81918,,,
Jun 2023,4002,40426.1530,,40426.1530
Nov 2023,91000,,,
Sep 2023,90585,,,
Jun 2023,91153,2044.1224,,2044.1224
Jun 2023,81825,,,
Mar 2023,91044,,,
Jan 2023,7356,29128.5393,,29128.5393
Nov 2023,11154,,,
Apr 2023,90957,,,
Jan 2023,4002,27951.2700,,27951.2700
Jun 2023,90879,0.0000,,0.0000
Sep 2023,82852,,,
May 2023,9141,63782.7998,,64732.7778
Oct 2023,81889,,,
Feb 2023,82840,,,
Apr 2023,81815,,,
Aug 2023,82712,,,
Apr 2023,8440,31124.0000,,31124.0000
Mar 2023,90531,,,
Mar 2023,90844,,,
Aug 2023,6417,1264.6000,,1570.8000
Dec 2023,533,5941.8288,,5941.8288
Mar 2023,90977,,,
Apr 2023,10031,,,
Apr 2023,2828,28042.9430,,28105.9760
Oct 2023,3674,13476.7397,,13476.7397
Dec 2023,82042,,,
Aug 2023,3013,19499.4710,,19499.4710
Jul 2023,90568,,,
Feb 2023,90560,,,
Feb 2023,90741,,,
Dec 2023,507,3357.8568,,3357.8568
Apr 2023,4801,32913.2670,,32913.2670
Feb 2023,8203,0.0000,,0.0000
Jan 2023,90244,,,
Nov 2023,91074,3466.7180,,3466.7180
Dec 2023,5296,75645.3674,,86390.5667
Sep 2023,91036,,,
Aug 2023,2628,0.0000,,0.0000
Feb 2023,90267,,,
Oct 2023,90094,,,
Apr 2023,8835,31789.7290,,32247.6190
Feb 2023,90740,,,
Nov 2023,89976,,,
Feb 2023,6621,14090.0270,,14090.0280
Feb 2023,6680,28583.0000,,29748.0000
Dec 2023,91051,,,
Dec 2023,82037,,,
Oct 2023,82871,,,
Nov 2023,9123,14206.1060,,14206.1060
Oct 2023,1203,33444.5923,,41572.6423
May 2023,91210,,,
Dec 2023,8671,116.9465,,116.9465
Dec 2023,2432,10553.0648,,10909.0148
Jun 2023,404,10068.0000,,10068.0000
Apr 2023,91155,,,
May 2023,90429,,,
Aug 2023,81871,,,
Dec 2023,90732,,,
Feb 2023,90119,,,
Apr 2023,81858,,,
Feb 2023,7202,,,
Mar 2023,90300,,,
Feb 2023,9200,15359.7288,,15565.8248
Nov 2023,90835,,,
Jan 2023,90753,,,
Apr 2023,81770,,,
Sep 2023,90672,,,
Sep 2023,81943,,,
Nov 2023,6606,4650.6000,,4650.6000
Apr 2023,91101,,,
Oct 2023,90295,,,
May 2023,90848,,,
Sep 2023,90234,,,
May 2023,90275,,,
Oct 2023,90360,,,
Jun 2023,3606,2693.1730,,2693.1730
Dec 2023,9502,759.4035,,759.4035
Aug 2023,91188,,,
Dec 2023,1908,8338.6530,,8410.1210
Apr 2023,4509,10406.0180,,10406.0180
Jan 2023,81998,,,
Apr 2023,8201,22511.3847,,24453.2807
Mar 2023,6673,25550.7520,,26055.4850
Dec 2023,7344,0.0000,,0.0000
Dec 2023,7807,29543.9655,,29543.9655
Jun 2023,9568,652.2567,,3898.6675
Jul 2023,90617,,,
Oct 2023,4507,7738.0000,,7738.0000
Sep 2023,2820,8596.6500,,8642.9000
Apr 2023,6208,1175.9520,,1198.1120
Feb 2023,90752,,,
Oct 2023,9540,12744.8416,,12744.8416
Sep 2023,82903,,,
May 2023,7718,8453.0000,,8453.0000
Mar 2023,8835,33102.1940,,35261.0840
Jun 2023,7166,24723.3458,,24723.3458
Nov 2023,80798,,,
Sep 2023,6603,44566.4339,,44566.4339
Sep 2023,90726,,,
Nov 2023,76,8220.0920,,8416.0900
Aug 2023,90563,,,
Feb 2023,9193,6857.9450,,6857.9450
Oct 2023,6629,,,
Nov 2023,91002,,,
Sep 2023,6836,17788.5600,,17788.5600
Jan 2023,9513,25198.8369,,25198.8369
Aug 2023,2803,3545.0700,,3545.0700
Dec 2023,261,12884.8310,,12884.8310
Dec 2023,81919,,,
Dec 2023,91201,0.0000,,0.0000
Dec 2023,6011,29725.2000,,30223.0000
Jan 2023,1329,0.0000,,0.0000
May 2023,7344,0.0000,,0.0000
Nov 2023,91008,,,
Jul 2023,90292,,,
Nov 2023,11140,,,
Jan 2023,81970,,,
Feb 2023,91174,,,
Jul 2023,90880,,,
Aug 2023,90567,,,
Jul 2023,91118,,,
Nov 2023,6701,51062.1600,,51062.1600
Nov 2023,90809,,,
Dec 2023,3828,5692.9300,,5854.9580
Nov 2023,90627,,,
Feb 2023,82032,,,
Aug 2023,90330,,,
Sep 2023,90835,,,
Jun 2023,90162,39011.1900,,39011.1900
Jul 2023,82594,,,
May 2023,3434,17215.5340,,17215.5340
Apr 2023,415,4385.4438,,4385.4438
Aug 2023,1951,1671.8280,,1671.8280
Feb 2023,81995,,,
Oct 2023,9049,604.3950,,604.3950
Aug 2023,81771,,,
Jul 2023,9235,1657.2360,,1657.2360
Aug 2023,91164,,,
Jul 2023,81857,,,
Sep 2023,5410,2920.3543,,3316.3387
Jul 2023,90642,0.0000,,0.0000
May 2023,91018,0.0000,,0.0000
Apr 2023,90874,0.0000,,0.0000
Jan 2023,2701,2132.1287,,2132.1287
Mar 2023,81376,,,
Dec 2023,8903,14840.7898,,14840.7898
Aug 2023,90962,,,
Sep 2023,10031,,,
Aug 2023,9426,240.0000,,240.0000
Sep 2023,90233,,,
Jun 2023,82897,,,
Jun 2023,8027,32194.7132,,32194.7132
Feb 2023,82852,,,
Sep 2023,90627,,,
Sep 2023,8429,2725.4625,,2725.4625
Aug 2023,90712,,,
Feb 2023,90355,,,
Feb 2023,81501,,,
Dec 2023,90789,24970.6800,,24970.6800
Apr 2023,90166,0.0000,,0.0000
Aug 2023,81362,,,
Jun 2023,7271,0.0000,,0.0000
Aug 2023,7608,14931.5795,,14931.5795
Mar 2023,6642,0.0000,,0.0000
Feb 2023,82702,,,
Jun 2023,61758,,,
Jul 2023,717,25687.1920,,25687.1920
Apr 2023,90347,,,
Sep 2023,82934,,,
Jan 2023,90888,,,
Feb 2023,90685,,,
Dec 2023,90819,0.0000,,0.0000
Mar 2023,6683,22974.6400,,23419.9100
Oct 2023,91185,,,
Sep 2023,8061,16639.9519,,16639.9519
May 2023,82895,,,
Apr 2023,81998,,,
Mar 2023,90503,,,
Jan 2023,91081,,,
Oct 2023,7965,0.0000,,0.0000
Sep 2023,3819,0.0000,,0.0000
Feb 2023,90578,,,
Jun 2023,90201,0.0000,,0.0000
Jul 2023,90839,,,
Dec 2023,90969,,,
Nov 2023,8018,4858.5623,,4858.5623
Jun 2023,5422,14070.0000,,14140.0000
Sep 2023,90162,37287.3700,,37287.3700
Feb 2023,2617,48000.4490,,49673.7380
Jan 2023,2329,16552.5350,,16552.5350
Jul 2023,80785,,,
Nov 2023,6409,12174.6516,,12174.6516
Apr 2023,82896,,,
Mar 2023,90916,13284.2040,,13284.2040
Dec 2023,80797,,,
Mar 2023,2370,14300.3410,,14300.3410
Jun 2023,4513,2729.2800,,2729.2800
Sep 2023,820,577.3830,,577.3830
Apr 2023,90871,11384.6200,,11384.6200
Mar 2023,510,9965.3094,,9965.3094
Sep 2023,8430,20967.0000,,20967.0000
Sep 2023,1313,7898.0350,,9656.4350
Jul 2023,3602,1593.6790,,2004.6930
Jun 2023,3657,34357.2150,,36134.6230
May 2023,2857,1182.2600,,1182.2600
Apr 2023,81375,,,
Sep 2023,8421,6282.0000,,12332.0000
May 2023,81984,,,
Apr 2023,5605,8517.0000,,8517.0000
Oct 2023,91130,,,
May 2023,10147,18313.2000,,18313.2000
Jul 2023,81874,,,
May 2023,10205,49388.0000,,49470.0000
Jan 2023,3132,23140.0448,,24148.5318
Jan 2023,90247,,,
Mar 2023,91136,,,
Dec 2023,90112,,,
Nov 2023,90727,,,
Mar 2023,5438,2861.7550,,2862.5760
May 2023,10154,4427.0000,,4427.0000
Dec 2023,91199,10516.7200,,10516.7200
Jan 2023,61763,,,
Aug 2023,90742,,,
Oct 2023,6821,3495.6240,,3495.6240
Feb 2023,90526,,,
Sep 2023,551,13887.3120,,13887.3120
Feb 2023,91061,,,
Oct 2023,90768,0.0000,,0.0000
Jan 2023,90496,,,
Dec 2023,825,4098.5730,,4098.5730
Mar 2023,91029,,,
Apr 2023,5826,25656.7700,,25656.7700
Apr 2023,82592,,,
Sep 2023,90363,,,
Nov 2023,91066,24.0000,,24.0000
Jul 2023,4456,0.0000,,0.0000
Jan 2023,81868,,,
Sep 2023,90668,,,
Jul 2023,91107,0.0076,,0.0076
Jun 2023,6673,30456.8420,,30882.6590
May 2023,90494,,,
Dec 2023,9034,453.7674,,453.7674
May 2023,8421,6162.0000,,11687.0000
May 2023,8007,12276.9464,,12911.0108
Jun 2023,81402,,4995958.0000,0.0000
Jul 2023,91092,,,
Jun 2023,90500,,,
Mar 2023,90556,,,
May 2023,90863,0.0000,,0.0000
Dec 2023,3032,11528.7330,,11528.7330
Aug 2023,8915,0.0000,,0.0000
Oct 2023,3819,199.8240,,199.8240
Aug 2023,2410,418.3000,,418.3000
Dec 2023,2858,13979.8400,,14346.0800
Feb 2023,2804,31582.8800,,31582.8800
Aug 2023,2415,2098.4090,,2098.4090
Jun 2023,2811,13658.2970,,13658.2970
Nov 2023,90731,,,
Nov 2023,3085,11521.3560,,11527.1880
Jan 2023,81945,,,
Nov 2023,81994,,,
Mar 2023,90739,,,
Dec 2023,90047,0.0000,,0.0000
Jun 2023,90290,,,
Dec 2023,9120,19544.5770,,19544.5770
Mar 2023,91213,,,
Aug 2023,81451,,,
Aug 2023,90393,,,
Sep 2023,90397,,,
Mar 2023,81780,,,
Jul 2023,81854,,,
Dec 2023,81500,,,
Feb 2023,90254,,,
Sep 2023,91129,,,
Jun 2023,90049,0.0000,,0.0000
Jun 2023,90296,,,
Mar 2023,9183,40778.1960,,40778.1960
Jul 2023,80796,,,
Jan 2023,91083,,,
Apr 2023,1313,9719.4020,,12883.9020
Nov 2023,90547,,,
May 2023,90676,,,
Oct 2023,90022,0.0000,,0.0000
Jun 2023,90515,,,
Feb 2023,91154,,,
Jan 2023,91007,,,
Dec 2023,81863,,,
Feb 2023,90483,1201.7790,,1201.7790
Jun 2023,81500,,,
Apr 2023,505,5961.7720,,5961.7720
Jul 2023,8011,6804.7678,,6804.7678
Nov 2023,3120,14107.0320,,14107.0320
Jan 2023,81372,,,
Mar 2023,81907,,,
May 2023,11130,,,
Aug 2023,11124,,,
Oct 2023,8506,3260.8421,,3260.8421
Dec 2023,90255,,,
Jul 2023,91082,,,
Nov 2023,91115,,,
Feb 2023,81419,,,
Dec 2023,90849,,,
Jun 2023,90802,,,
Jul 2023,222,447.9280,,447.9280
Sep 2023,90770,,,
Jun 2023,1501,1427.5990,,1486.0810
Dec 2023,82018,,,
Apr 2023,81851,,,
Jun 2023,7310,0.0000,,0.0000
May 2023,90832,,,
Sep 2023,90386,,,
Dec 2023,90938,,,
Mar 2023,91014,,,
Nov 2023,90570,,,
Feb 2023,90308,,,
Jun 2023,1231,0.0000,,0.0000
Aug 2023,90283,,,
Oct 2023,90279,,,
Jun 2023,91099,3192.5974,,3192.5974
Dec 2023,5415,18096.0000,,18096.0000
Dec 2023,90686,,,
Nov 2023,90793,0.0000,,0.0000
Aug 2023,81359,,,
Aug 2023,81346,,,
Mar 2023,90360,,,
Jul 2023,90757,,,
Jul 2023,90928,,,
Aug 2023,10150,,,
Feb 2023,9186,328.2780,,328.2780
Mar 2023,91204,,,
Oct 2023,90849,,,
Sep 2023,90733,,,
Jul 2023,90326,,,
Aug 2023,90802,,,
Dec 2023,90060,,,
Mar 2023,91138,,,
Oct 2023,91164,,,
Oct 2023,91208,,,
Sep 2023,90394,,,
Nov 2023,8665,116.9465,,116.9465
Dec 2023,90734,,,
Aug 2023,91021,,,
Jan 2023,3430,1056.6304,,5705.8040
Dec 2023,82595,,,
Oct 2023,91014,,,
Apr 2023,208,0.0000,,0.0000
May 2023,90975,,,
Apr 2023,90573,,,
Mar 2023,8505,1061.9400,,1061.9400
Nov 2023,90559,,,
Nov 2023,90737,,,
Feb 2023,11148,,,
Jan 2023,90584,,,
Feb 2023,82731,,,
Apr 2023,4414,0.0000,,0.0000
Mar 2023,3024,0.0000,,0.0000
Nov 2023,90721,,,
Feb 2023,90234,,,
Sep 2023,90495,,,
Sep 2023,80786,,,
Nov 2023,3476,3127.7940,,3127.7940
Mar 2023,89949,,,
Jul 2023,82002,,,
Apr 2023,90620,,,
Jun 2023,81819,,,
Jun 2023,82884,,,
Apr 2023,89954,,,
Mar 2023,8669,116.9465,,116.9465
Dec 2023,90795,0.0000,,0.0000
Mar 2023,7969,0.0000,,0.0000
Jun 2023,6828,,,
Jul 2023,80840,,,
Dec 2023,81371,,,
May 2023,90580,,,
Nov 2023,90070,,,
Aug 2023,82858,,,
Mar 2023,90416,,,
Mar 2023,91087,0.0000,,0.0000
Mar 2023,80840,,,
Feb 2023,91033,,,
Oct 2023,8467,351.1805,,351.1805
Jun 2023,91177,,,
May 2023,89961,,,
May 2023,90902,,,
Dec 2023,80801,,,
Aug 2023,90469,0.0000,,0.0000
Mar 2023,90440,,,
Dec 2023,80783,,,
Feb 2023,91177,,,
Sep 2023,91209,,,
Mar 2023,91190,,,
Aug 2023,9531,50.5038,,50.5038
Apr 2023,89930,,,
May 2023,91153,2839.0588,,2839.0588
Jan 2023,90421,,,
Nov 2023,2424,32387.1018,,32387.1018
Jun 2023,81714,,,
Aug 2023,81796,,,
Apr 2023,7537,25208.0000,,25208.0000
Jan 2023,51,2440.1000,,2440.1000
Sep 2023,4410,2359.4700,,2359.4700
May 2023,81396,,4546668.0000,0.0000
Jul 2023,90869,3152.7000,,3152.7000
Jan 2023,11120,,,
Nov 2023,2627,10468.3510,,12377.7160
Jun 2023,9600,12981.6860,,12981.6860
Jan 2023,81863,,,
Jul 2023,90515,,,
Jun 2023,90472,,,
Jun 2023,80801,,,
Oct 2023,91005,,,
Feb 2023,9183,25238.2100,,25238.2100
Nov 2023,2414,2042.1720,,2042.1720
Dec 2023,90263,,,
Dec 2023,3818,741.9520,,741.9520
Jan 2023,90310,,,
Jun 2023,8408,15547.0000,,15547.0000
Mar 2023,2803,548.4912,,548.4912
Jul 2023,3828,17855.2560,,17968.7440
Oct 2023,5289,45338.1600,,45338.1600
Sep 2023,90156,0.0000,,0.0000
Jan 2023,6718,12715.8000,,12715.8000
May 2023,82721,,,
Apr 2023,90687,,,
Feb 2023,82878,,,
Nov 2023,1966,3202.2450,,3202.2450
Dec 2023,8451,446.3458,,446.3458
Jun 2023,4917,8015.7810,,8015.7810
Nov 2023,90421,,,
May 2023,620,39448.6824,,39448.6824
Mar 2023,90810,,,
Feb 2023,90211,623.9526,,623.9526
Apr 2023,90488,0.0000,,0.0000
May 2023,3669,53399.6230,,58472.5230
Mar 2023,6677,30528.8365,,30528.8365
Nov 2023,82915,,,
Feb 2023,90776,0.0000,,0.0000
Nov 2023,81883,,,
Jun 2023,90400,,,
Dec 2023,8009,5771.3573,,5771.3573
Mar 2023,90979,,,
Sep 2023,90864,23357.4900,,23357.4900
Jun 2023,91043,,,
Oct 2023,82048,,,
Feb 2023,90006,0.0000,,0.0000
Apr 2023,250,,,
Jun 2023,91215,,,
Dec 2023,81911,,,
Jan 2023,80838,,,
Jul 2023,82722,,,
Oct 2023,81907,,,
Apr 2023,7426,9957.2543,,9957.2543
Jan 2023,81900,,,
Apr 2023,91058,,,
Jul 2023,5296,55016.3477,,66722.3240
Jul 2023,7843,6171.3455,,6171.3455
Mar 2023,91101,,,
Aug 2023,90715,,,
Feb 2023,90011,0.0000,,0.0000
Jan 2023,90491,,,
Nov 2023,81891,,,
Apr 2023,82003,,,
Jun 2023,90507,,,
May 2023,5830,11835.2160,,11835.2160
Aug 2023,91084,580.1040,,580.1040
Dec 2023,81891,,,
Jul 2023,1951,2978.1420,,2978.1420
Jul 2023,90465,,,
Mar 2023,5035,7097.9640,,7097.9640
Apr 2023,8006,11290.6824,,12362.7045
Feb 2023,90401,,,
Jun 2023,90212,,,
Feb 2023,81884,,,
Feb 2023,90492,,,
Sep 2023,90977,,,
Feb 2023,6804,7096.1140,,7096.1140
May 2023,90512,,,
Mar 2023,81886,,,
Jun 2023,2408,4926.3270,,4926.3270
Jun 2023,7832,26426.0000,,26426.0000
Oct 2023,81714,,,
Jun 2023,81802,,,
Dec 2023,82594,,,
Jan 2023,90760,,,
Jan 2023,91005,,,
Aug 2023,82031,,,
Feb 2023,82599,,,
Jan 2023,80841,,,
Jul 2023,90631,12374.3834,,12374.3834
Aug 2023,90036,0.0000,,0.0000
Jun 2023,2823,26881.7900,,26881.7900
May 2023,90434,,,
Dec 2023,8664,116.9465,,116.9465
Apr 2023,82881,,,
Oct 2023,90598,,,
Nov 2023,91222,,,
Jun 2023,81938,,,
Oct 2023,81682,,,
Jul 2023,90380,,,
Jun 2023,82048,,,
Jul 2023,91098,36.2912,,36.2912
Jan 2023,80848,,,
Apr 2023,90457,,,
May 2023,81823,,,
Jun 2023,90618,,,
Aug 2023,81854,,,
Mar 2023,91177,,,
Feb 2023,90060,,,
Oct 2023,81845,,,
Feb 2023,90700,,,
Mar 2023,90920,,,
Jul 2023,81979,,,
Dec 2023,90944,,,
Dec 2023,7502,0.0000,,0.0000
Nov 2023,91174,,,
May 2023,90082,,,
Dec 2023,81379,,,
Dec 2023,90958,,,
Feb 2023,4917,7320.5160,,7320.5160
May 2023,6206,15683.1000,,16325.6000
May 2023,5431,19668.0000,,19668.0000
Dec 2023,91095,0.0000,,0.0000
Apr 2023,7395,24455.6672,,24455.6672
Aug 2023,7984,27590.9656,,27590.9656
Oct 2023,89960,,,
Oct 2023,82015,,,
Aug 2023,510,4951.2486,,4951.2486
May 2023,2822,26566.2300,,26566.2300
Apr 2023,8669,116.9465,,116.9465
Mar 2023,90842,,,
Nov 2023,90254,,,
Apr 2023,90879,0.0000,,0.0000
Oct 2023,81681,,,
Mar 2023,91018,0.0000,,0.0000
Nov 2023,90596,,,
Nov 2023,8815,30186.0191,,32286.2341
Mar 2023,5405,2494.9700,,2851.2080
Oct 2023,10117,,,
Dec 2023,90918,,,
Jul 2023,9027,11833.0160,,13577.5037
Aug 2023,81374,,,
Aug 2023,90857,,,
Jun 2023,8439,47611.0000,,47611.0000
Feb 2023,91165,,,
Aug 2023,90610,,,
Oct 2023,8464,95.7600,,95.7600
Dec 2023,90272,,,
Feb 2023,91027,,,
Apr 2023,3602,1388.3129,,1724.5472
Sep 2023,5604,26096.8200,,26150.9400
Dec 2023,81398,,286587.1250,0.0000
Jun 2023,90689,,,
Aug 2023,80781,,,
Apr 2023,91046,,,
May 2023,3821,4779.2764,,4825.0364
Sep 2023,91127,,,
Jun 2023,81862,,,
Apr 2023,90404,,,
Sep 2023,89940,,,
Jan 2023,73,659.2000,,659.2000
Aug 2023,4905,34474.6600,,35033.0600
Dec 2023,81973,,,
Feb 2023,90758,,,
May 2023,81403,,1500002.0000,0.0000
Aug 2023,7308,0.0000,,0.0000
Jan 2023,91054,,,
Jul 2023,89986,,,
Oct 2023,91203,0.0000,,0.0000
Nov 2023,90922,,,
Sep 2023,82009,,,
Oct 2023,714,33367.0530,,33367.0530
Feb 2023,91107,0.0076,,0.0076
Jan 2023,90316,,,
Nov 2023,90855,,,
Jul 2023,2615,84022.6390,,89885.2600
Oct 2023,8029,7214.2640,,7214.2640
Mar 2023,10196,314.7000,,314.7000
Dec 2023,90220,0.0000,,0.0000
Dec 2023,6708,23440.5411,,23440.5411
Dec 2023,90503,,,
Jan 2023,91057,,,
May 2023,90914,11543.4540,,11543.4540
Dec 2023,89930,,,
Nov 2023,6211,18124.0000,,18124.0000
Mar 2023,90315,,,
Aug 2023,81919,,,
Feb 2023,8459,7203.0000,,7203.0000
Sep 2023,90956,,,
Jul 2023,1231,0.0000,,0.0000
Dec 2023,90273,,,
Dec 2023,4905,42330.1710,,42826.5710
Apr 2023,825,2689.4560,,2689.4560
Aug 2023,4801,33860.9640,,33860.9640
Oct 2023,90222,0.0000,,0.0000
Mar 2023,91050,,,
Jul 2023,8426,0.0000,,0.0000
Aug 2023,82717,,,
Aug 2023,90217,0.0000,,0.0000
Mar 2023,8015,10175.7011,,10432.1408
Oct 2023,90942,,,
Jun 2023,2615,83858.4650,,90038.1120
Apr 2023,90277,,,
Oct 2023,90448,,,
Oct 2023,90541,,,
Mar 2023,82029,,,
Nov 2023,90047,0.0000,,0.0000
Dec 2023,81955,,,
May 2023,81373,,,
Mar 2023,90625,,,
Jul 2023,90977,,,
Jan 2023,81774,,,
Mar 2023,90972,,,
Jan 2023,90750,,,
Apr 2023,90933,,,
Jan 2023,8450,207.0960,,207.0960
Dec 2023,8440,23174.0000,,23174.0000
Jan 2023,90547,,,
Nov 2023,90637,,,
May 2023,91002,,,
Sep 2023,90656,,,
Nov 2023,90927,,,
May 2023,82554,,,
Apr 2023,90429,,,
Nov 2023,90237,,,
